schedule_title,course_number,title,units,section,day,begin,end,room,location,instructor
Fall 2023,76468,Space and Mobilities,9.0,A,TR,02:00PM,03:20PM,PH 125C,"Pittsburgh, Pennsylvania",Aguiar
Fall 2023,76469,Screenwriting Workshop,9.0,A,TR,11:00AM,12:20PM,PH 125C,"Pittsburgh, Pennsylvania",Martin
Fall 2023,,"Rhetoric, Race, & Ethnicity",,A,MW,09:30AM,10:50AM,PH A18B,"Pittsburgh, Pennsylvania",Idzik
Fall 2023,76475,"Law, Performance, and Identity",9.0,A,TR,11:00AM,12:20PM,PH A21A,"Pittsburgh, Pennsylvania",Coulson
Fall 2023,76481,Introduction to Multimedia Design,12.0,A,MWF,02:00PM,03:20PM,CFA 323,"Pittsburgh, Pennsylvania",Staszel
Fall 2023,76483,Research Methods in Technical & Professional Communication,9.0,A,MW,12:30PM,01:50PM,WEH 4625,"Pittsburgh, Pennsylvania",Wolfe
Fall 2023,76494,Healthcare Communications,9.0,A,R,07:00PM,09:50PM,BH 255B,"Pittsburgh, Pennsylvania",Castagnaro
Fall 2023,76700,Professional Seminar,3.0,A,M,12:30PM,01:50PM,CMU REMOTE,"Pittsburgh, Pennsylvania",Ishizaki
Fall 2023,76702,Communication Support Tutoring Practicum,3-18,A1,R,07:00PM,09:50PM,POS 147,"Pittsburgh, Pennsylvania",George
Fall 2023,76703,Independent Study in Creative Writing,9.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Mccafferty
Fall 2023,76704,Independent Study,6.0,A1,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Ishizaki
Fall 2023,,,,A2,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Ishizaki
Fall 2023,76705,Professional Internship,3-18,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,76706,Editing and Publishing,9-12,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Costanzo
Fall 2023,76707,Independent Study in Professional Writing,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Ishizaki
Fall 2023,76710,Advanced Editing & Publishing,"9,12",A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,76714,Data Stories,VAR,A,TR,09:30AM,10:50AM,BH 255B,"Pittsburgh, Pennsylvania",Warren
Fall 2023,,Adv Fictn Workshop,,A,TR,11:00AM,12:20PM,WEH 5316,"Pittsburgh, Pennsylvania",Mccafferty
Fall 2023,76723,Text to Screen,9.0,A,TR,12:30PM,01:50PM,PH A19,"Pittsburgh, Pennsylvania",Martin
Fall 2023,76772,News Writing,9.0,A,T,07:00PM,09:50PM,WEH 5304,"Pittsburgh, Pennsylvania",Twedt
Fall 2023,76773,Argument,"9,12",A,TR,09:30AM,10:50AM,WEH 6423,"Pittsburgh, Pennsylvania",Wynn
Fall 2023,76784,"Race, Nation, and the Enemy",9-12,A,TR,03:30PM,04:50PM,PH 126A,"Pittsburgh, Pennsylvania",Coulson
Fall 2023,76788,Coding for Humanists,VAR,A,MW,03:30PM,04:50PM,WEH 5201,"Pittsburgh, Pennsylvania",Ishizaki
Fall 2023,76789,Rhetorical Grammar,9.0,A,TR,02:00PM,03:20PM,WEH 4707,"Pittsburgh, Pennsylvania",Brown
Fall 2023,76790,Style,"9,12",A,TR,11:00AM,12:20PM,WEH 6423,"Pittsburgh, Pennsylvania",Oddo
Fall 2023,76791,Document & Information Design,9.0,B,MW,07:00PM,08:50PM,CFA 318,"Pittsburgh, Pennsylvania",Ishizaki
Fall 2023,76794,Healthcare Communications,9-12,A,R,07:00PM,09:50PM,BH 255B,"Pittsburgh, Pennsylvania",Castagnaro
Fall 2023,76800,Directed Research in Rhetoric,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Brown
Fall 2023,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Ritivoi
Fall 2023,76801,Directed Study in Literary and Cultural Studies,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,76825,"Rhetoric, Science, and the Public Sphere","9,12",A,TR,12:30PM,01:50PM,PH A21A,"Pittsburgh, Pennsylvania",Wynn
Fall 2023,,Novelistic Television,,A,W,07:00PM,09:50PM,BH 255B,"Pittsburgh, Pennsylvania",Shumway
Fall 2023,76846,Revenge Tragedy,"9,12",A,TR,12:30PM,01:50PM,PH 125D,"Pittsburgh, Pennsylvania",Wittek
Fall 2023,76854,Introduction to Literary and Cultural Studies,3-18,A,T,06:00PM,09:50PM,BH 255B,"Pittsburgh, Pennsylvania",Williams
Fall 2023,76864,Creative Nonfiction Workshop,6-12,A,TR,02:00PM,03:20PM,WEH 5316,"Pittsburgh, Pennsylvania",Simon
Fall 2023,76868,Space and Mobilities,9-12,A,TR,02:00PM,03:20PM,PH 125C,"Pittsburgh, Pennsylvania",Aguiar
Fall 2023,76870,Professional and Technical Writing,9-12,A,MW,03:30PM,04:50PM,WEH 8427,"Pittsburgh, Pennsylvania",Rosselot-Merritt
Fall 2023,,"Rhetoric, Race, & Ethnicity",,A,MW,09:30AM,10:50AM,PH A18B,"Pittsburgh, Pennsylvania",Idzik
Fall 2023,76875,"Law, Performance, and Identity",9-12,A,TR,11:00AM,12:20PM,PH A21A,"Pittsburgh, Pennsylvania",Coulson
Fall 2023,76881,Introduction to Multimedia Design,12.0,A,MWF,02:00PM,03:20PM,CFA 323,"Pittsburgh, Pennsylvania",Staszel
Fall 2023,76883,Research Methods in Technical & Professional Communication,"9, 12",A,MW,12:30PM,01:50PM,WEH 4625,"Pittsburgh, Pennsylvania",Wolfe
Fall 2023,76884,Discourse Analysis,"9,12",A,TR,02:00PM,03:20PM,PH A21,"Pittsburgh, Pennsylvania",Oddo
Fall 2023,76900,Independent Study in Rhetoric,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Wolfe
Fall 2023,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Ritivoi
Fall 2023,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Oddo
Fall 2023,,,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,76901,Independent Study in Literary and Cultural Studies,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Newman
Fall 2023,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Williams
Fall 2023,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Shumway
Fall 2023,76902,Teaching Writing Practicum I,3.0,A,W,01:00PM,01:50PM,BH 154A,"Pittsburgh, Pennsylvania",Brown
Fall 2023,76910,Readings in Literature,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,76911,Directed Reading,12.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,76921,PHD/R Pre-Dissertation Prospectus,5-36,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Loughran
Fall 2023,76922,PHD/R Dissertation Writing,5-36,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Loughran
Fall 2023,76924,PHD/LCS Dissertation Prospectus,5-36,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Loughran
Fall 2023,76925,PHD/LCS Dissertation Writing,5-36,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Loughran
Fall 2023,53322,IDeATe: Little Games/Big Stories: Indie Roleplaying Game Studio,9.0,A,TR,10:00AM,11:50AM,HL A10A,"Pittsburgh, Pennsylvania",Crumrine
Fall 2023,53323,IDEATE Storytelling Through Effects Animation,6.0,A1,T,09:00AM,11:50AM,CMU REMOTE,"Pittsburgh, Pennsylvania",Mayeda
Fall 2023,53324,IDeATe Special Topics in Animation: Advanced 3D Asset Creation (for Animation Pr,6.0,A1,R,07:00PM,08:50PM,CMU REMOTE,"Pittsburgh, Pennsylvania",Chan
Fall 2023,53341,Distributed Game Studio - Game Art Pipeline,12.0,A,TR,11:00AM,12:20PM,HL 106C,"Pittsburgh, Pennsylvania","Washington, Corbett"
Fall 2023,53353,Understanding Game Engines,9.0,A,F,01:00PM,03:50PM,HL 106B,"Pittsburgh, Pennsylvania",Corbett
Fall 2023,53371,Role Playing Games Writing Workshop,12.0,A,TR,12:00PM,01:50PM,PTC 2301,"Pittsburgh, Pennsylvania",Klug
Fall 2023,53451,Research Issues in Game Development:  Designing for XR,12.0,A,MWF,09:30AM,10:50AM,HL 106B,"Pittsburgh, Pennsylvania",Corbett
Fall 2023,53482,Advanced Technical Character Animation,10.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Mahler
Fall 2023,53589,Independent Study for Entertainment Technology Center,3-18,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Zacharias
Fall 2023,53600,ETC Cooperative Education,36.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Culyba, davidson"
Fall 2023,53607,ETC Interdisciplinary Project II,36.0,A,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Corbett, Kelley"
Fall 2023,,,,B,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Johnson, Vituccio"
Fall 2023,,,,C,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Walton, Christel"
Fall 2023,,,,D,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Stevens, Christel"
Fall 2023,,,,E,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Saldamarco, Dessler"
Fall 2023,,,,F,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Comley, Dessler"
Fall 2023,,,,G,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Kelley, Johnson"
Fall 2023,,,,H,MWF,09:00AM,11:00AM,PTC MPR,"Pittsburgh, Pennsylvania","Walton, Stevens"
Fall 2023,,,,I,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Saldamarco, Kelley"
Fall 2023,,,,J,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Johnson, Harger"
Fall 2023,,,,K,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Mahler, Washington"
Fall 2023,,,,L,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Culyba, Washington"
Fall 2023,,,,M,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Comley, Mahler"
Fall 2023,,,,N,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,O,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,P,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,Q,MWF,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,53608,Visual Story,12.0,A,WF,10:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania","Vituccio, Dessler"
Fall 2023,53612,Guest Experience in Theme Park Design,9.0,B,TR,02:00PM,03:20PM,HL 106C,"Pittsburgh, Pennsylvania",Saldamarco
Fall 2023,53613,Experience Design,12.0,A,TR,01:00PM,02:50PM,PTC 5208,"Pittsburgh, Pennsylvania",Comley
Fall 2023,53617,Concept Development for Location-Based Entertainment,12.0,A,M,06:00PM,08:20PM,PTC 2301,"Pittsburgh, Pennsylvania",Pickens
Fall 2023,53621,Special Project II,12.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,Dark Ride Design,,B,TR,11:00AM,12:20PM,PTC 5208,"Pittsburgh, Pennsylvania",Comley
Fall 2023,53683,Introduction to Level Design,12.0,A,W,01:00PM,03:50PM,PTC 5208,"Pittsburgh, Pennsylvania",Kelley
Fall 2023,53689,Entertainment Technology Center Independent Study,3-30,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Mahler
Fall 2023,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Lindlbauer
Fall 2023,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Louw
Fall 2023,,,,D,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Stevens
Fall 2023,,,,E,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Kelley
Fall 2023,,,,F,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Walton
Fall 2023,,,,G,TBA,,,TBA,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,H,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,I,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,,,,J,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Instructor TBA
Fall 2023,53700,ETC Fundamentals,9.0,A,M,01:00PM,02:50PM,PTC MPR,"Pittsburgh, Pennsylvania","davidson, Klug"
Fall 2023,,,,,R,09:00AM,11:50AM,PTC MPR,"Pittsburgh, Pennsylvania",
Fall 2023,53711,Improvisational Acting,9.0,A,W,12:30PM,02:50PM,PTC MPR,"Pittsburgh, Pennsylvania",Harger
Fall 2023,,,,B,R,12:30PM,02:50PM,PTC MPR,"Pittsburgh, Pennsylvania",Harger
Fall 2023,,,,C,F,12:30PM,02:50PM,PTC MPR,"Pittsburgh, Pennsylvania",Harger
Fall 2023,53724,Digital Art Studio B(Entertainment Design Studio II),12.0,A,TR,03:30PM,05:20PM,PTC 5208,"Pittsburgh, Pennsylvania",Washington
Fall 2023,53730,Programming for Game Designers,12.0,A,TR,09:30AM,10:50AM,PTC 5208,"Pittsburgh, Pennsylvania",Light
Fall 2023,53741,Distributed Game Studio - Game Art Pipeline,12.0,A,TR,11:00AM,12:20PM,HL 106C,"Pittsburgh, Pennsylvania","Corbett, Washington"
Fall 2023,53751,Research Issues in Game Development:  Designing for XR,12.0,A,MWF,09:30AM,10:50AM,HL 106B,"Pittsburgh, Pennsylvania",Corbett
Fall 2023,53801,Graduate Assistantship for ETC,12.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",davidson
Fall 2023,,,,B,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Dessler
Fall 2023,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania","Culyba, Walton"
Fall 2023,53831,Building Virtual Worlds,24.0,A,T,10:00AM,03:20PM,PTC MPR,"Pittsburgh, Pennsylvania","Culyba, Walton"
Fall 2023,,,,,R,03:00PM,05:20PM,PTC MPR,"Pittsburgh, Pennsylvania",
Fall 2023,53871,Role Playing Game Writing Workshop,12.0,A,TR,12:00PM,01:50PM,PTC 2301,"Pittsburgh, Pennsylvania",Klug
Fall 2023,53882,Technical Character Animation,10.0,A,M,12:30PM,02:50PM,BH 140A,"Pittsburgh, Pennsylvania",Mahler
Fall 2023,53997,Fall ETC Practicum Training,3.0,A,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",davidson
Fall 2023,65200,Applied Quantitative Social Science I,9.0,A,TR,11:00AM,12:20PM,BH 336B,"Pittsburgh, Pennsylvania",Patterson
Fall 2023,65411,QSSS Proseminar 1,3.0,A,M,07:00PM,08:20PM,TBA,"Pittsburgh, Pennsylvania",Patterson
Fall 2023,94216,Introduction to Decision Analytics and Systems,6.0,A1,MW,09:30AM,10:50AM,HBH 1206,"Pittsburgh, Pennsylvania","Sooriamurthi, Haviland"
Fall 2023,94401,Acting for Management,6.0,A1,MW,03:30PM,04:50PM,HBH 2008,"Pittsburgh, Pennsylvania",Murphy
Fall 2023,,,,B2,MW,03:30PM,04:50PM,HBH 2009,"Pittsburgh, Pennsylvania",Murphy
Fall 2023,94408,Management Consulting,12.0,A,W,06:30PM,09:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Brussalis
Fall 2023,94413,Project Management,6.0,A1,TR,11:00AM,12:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Synnott
Fall 2023,,,,B1,TR,02:00PM,03:20PM,HBH 1004,"Pittsburgh, Pennsylvania",Synnott
Fall 2023,,,,C1,TR,03:30PM,04:50PM,HBH 1004,"Pittsburgh, Pennsylvania",Synnott
Fall 2023,94423,Measuring Social,12.0,A,W,06:30PM,09:20PM,HBH A301,"Pittsburgh, Pennsylvania",Lightman
Fall 2023,94431,Applied Econometrics for DAS,6.0,A1,MW,03:30PM,04:50PM,HBH 1206,"Pittsburgh, Pennsylvania",Severnini
Fall 2023,,,,B2,MW,03:30PM,04:50PM,HBH 1005,"Pittsburgh, Pennsylvania",Severnini
Fall 2023,,,,C2,MW,05:00PM,06:20PM,HBH 1005,"Pittsburgh, Pennsylvania",Severnini
Fall 2023,,,,D2,M,06:30PM,09:20PM,HBH 2008,"Pittsburgh, Pennsylvania",Severnini
Fall 2023,94433,Optimization for DAS,6.0,C2,MW,11:00AM,12:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Choi
Fall 2023,,,,D2,T,06:30PM,09:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Choi
Fall 2023,,,,E2,TR,03:30PM,04:50PM,HBH 1007,"Pittsburgh, Pennsylvania",Caulkins
Fall 2023,94454,Developing as a Leader,6.0,A2,T,06:30PM,09:20PM,HBH 1005,"Pittsburgh, Pennsylvania",Lassman
Fall 2023,,,,B1,T,06:30PM,09:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Lassman
Fall 2023,94465,Data Analytics for Organizational Impact,6.0,A2,TR,03:30PM,04:50PM,HBH 1004,"Pittsburgh, Pennsylvania",Escallon Barrios
Fall 2023,94483,Applied Ethical Analysis,6.0,A1,T,06:30PM,09:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Apple
Fall 2023,94486,Advances in Robotic Process Automation,6.0,A2,R,06:30PM,09:20PM,HBH 1202,"Pittsburgh, Pennsylvania","Honig, Morrow"
Fall 2023,94489,Machine Learning for Public Policy Lab,12.0,Lec,TR,05:00PM,06:20PM,HBH 2008,"Pittsburgh, Pennsylvania",Ghani
Fall 2023,,,,A,W,06:30PM,08:10PM,HBH 1006,"Pittsburgh, Pennsylvania",Ghani
Fall 2023,94491,Lean Innovation Lab,12.0,A,M,03:30PM,04:50PM,HBH 1208,"Pittsburgh, Pennsylvania",Riel
Fall 2023,94700,Organizational Design & Implementation,6.0,A1,MW,03:30PM,04:50PM,HBH 1005,"Pittsburgh, Pennsylvania",Lassman
Fall 2023,,,,C1,TR,09:30AM,10:50AM,HBH 1202,"Pittsburgh, Pennsylvania",Mayo
Fall 2023,,,,D1,TR,05:00PM,06:20PM,HBH 1002,"Pittsburgh, Pennsylvania",Jafry O'Connor
Fall 2023,,,,F2,MW,09:30AM,10:50AM,HBH 1206,"Pittsburgh, Pennsylvania",Krackhardt
Fall 2023,,,,G2,MW,03:30PM,04:50PM,HBH 1206,"Pittsburgh, Pennsylvania",Lassman
Fall 2023,,,,H2,MW,02:00PM,03:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Krackhardt
Fall 2023,,,,I2,MW,11:00AM,12:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Krackhardt
Fall 2023,,,,J1,TR,02:00PM,03:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Mayo
Fall 2023,,,,N1,TR,03:30PM,04:50PM,HBH 2008,"Pittsburgh, Pennsylvania",Mayo
Fall 2023,,,,O2,MW,03:30PM,04:50PM,HBH 2008,"Pittsburgh, Pennsylvania",Mayo
Fall 2023,,,,P2,MW,11:00AM,12:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Mayo
Fall 2023,,,,R2,MW,05:00PM,06:20PM,HBH 2008,"Pittsburgh, Pennsylvania",Mayo
Fall 2023,94701,Business Writing,6.0,A2,TR,09:30AM,10:50AM,HBH 2003,"Pittsburgh, Pennsylvania",Hyatt
Fall 2023,,,,B2,TR,02:00PM,03:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Hyatt
Fall 2023,,,,C1,TR,02:00PM,03:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Hyatt
Fall 2023,,,,D1,TR,11:00AM,12:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Hyatt
Fall 2023,,,,E1,TR,09:30AM,10:50AM,HBH 2003,"Pittsburgh, Pennsylvania",Hyatt
Fall 2023,,,,F2,TR,11:00AM,12:20PM,HBH 2003,"Pittsburgh, Pennsylvania",Hyatt
Fall 2023,94705,Health Economics,12.0,A,TR,02:00PM,03:20PM,HBH 1005,"Pittsburgh, Pennsylvania",Gaynor
Fall 2023,94708,Applied Strategic Marketing,6.0,B2,TR,05:00PM,06:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Lightman
Fall 2023,94716,Introduction to Decision Analytics and Systems,6.0,A1,MW,09:30AM,10:50AM,HBH 1206,"Pittsburgh, Pennsylvania","Haviland, Sooriamurthi"
Fall 2023,94719,Budgetary Planning and Analysis,6.0,A2,MW,09:30AM,10:50AM,HBH 1005,"Pittsburgh, Pennsylvania",Stephenson
Fall 2023,94739,Capstone Project,VAR,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Garin
Fall 2023,,,,B,TBA,,,TBA,"Pittsburgh, Pennsylvania",Gongora-Svartzman
Fall 2023,,,,C,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Perl
Fall 2023,,,,D,TBA,,,TBA,"Pittsburgh, Pennsylvania",Padman
Fall 2023,,,,E,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Padman
Fall 2023,,,,F,TBA,,,TBA,"Pittsburgh, Pennsylvania",Qian
Fall 2023,94784,"Technology, Humanity and Social Justice - Health",3.0,A2,F,05:00PM,08:00PM,CMU REMOTE,"Pittsburgh, Pennsylvania",Mozisek
Fall 2023,,,,B2,TBA,,,DNM DNM,"Pittsburgh, Pennsylvania",Mozisek
Fall 2023,94800,Negotiation,6.0,A1,TR,11:00AM,12:20PM,HBH 1005,"Pittsburgh, Pennsylvania",Moya
Fall 2023,,,,B2,TR,11:00AM,12:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Moya
Fall 2023,,,,C1,TR,02:00PM,03:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Moya
Fall 2023,,,,D2,TR,02:00PM,03:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Moya
Fall 2023,,,,E2,M,06:30PM,09:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Ciccone
Fall 2023,94801,Acting for Management,6.0,A1,MW,03:30PM,04:50PM,HBH 2008,"Pittsburgh, Pennsylvania",Murphy
Fall 2023,,,,B2,MW,03:30PM,04:50PM,HBH 2009,"Pittsburgh, Pennsylvania",Murphy
Fall 2023,,,,C2,MW,02:00PM,03:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Murphy
Fall 2023,94802,Geographic Information Systems,12.0,A,TBA,,,TBA,"Pittsburgh, Pennsylvania",Kurland
Fall 2023,,,,B,TR,09:30AM,10:50AM,TEP 1308,"Pittsburgh, Pennsylvania",Harper
Fall 2023,94806,Privacy in the Digital Age,6.0,A1,MW,09:30AM,10:50AM,HBH 1204,"Pittsburgh, Pennsylvania",Acquisti
Fall 2023,94807,Entrepreneurship: A New Venture,6.0,A2,R,06:30PM,09:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Ciccone
Fall 2023,94808,Management Consulting,12.0,A,W,06:30PM,09:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Brussalis
Fall 2023,,,,B,T,06:30PM,09:20PM,HBH 1004,"Pittsburgh, Pennsylvania",Brussalis
Fall 2023,94811,Strategy Development,6.0,A1,MW,09:30AM,10:50AM,HBH 2009,"Pittsburgh, Pennsylvania",Synnott
Fall 2023,,,,B1,MW,11:00AM,12:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Synnott
Fall 2023,94813,Project Management,6.0,A1,TR,11:00AM,12:20PM,HBH 1006,"Pittsburgh, Pennsylvania",Synnott
Fall 2023,,,,B1,TR,02:00PM,03:20PM,HBH 1004,"Pittsburgh, Pennsylvania",Synnott
Fall 2023,,,,C1,TR,03:30PM,04:50PM,HBH 1004,"Pittsburgh, Pennsylvania",Synnott
Fall 2023,94814,Evidence-Based Management,6.0,A2,M,06:30PM,09:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Rousseau
Fall 2023,94816,Societal Consequences of Tech Change: Generative AI & Societal Implications,6.0,A1,W,06:30PM,09:20PM,HBH 1005,"Pittsburgh, Pennsylvania",Usdan
Fall 2023,94819,Data Analytics with Tableau,6.0,A1,TR,02:00PM,03:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Gongora-Svartzman
Fall 2023,,,,B2,TR,03:30PM,04:50PM,HBH 2008,"Pittsburgh, Pennsylvania",Gongora-Svartzman
Fall 2023,94823,Measuring Social,12.0,A,W,06:30PM,09:20PM,HBH A301,"Pittsburgh, Pennsylvania",Lightman
Fall 2023,94833,Decision Analysis and Multicriteria Decision Making,6.0,A2,TR,05:00PM,06:20PM,HBH 1007,"Pittsburgh, Pennsylvania",Caulkins
Fall 2023,94834,Applied Econometrics I,6.0,A1,MW,03:30PM,04:50PM,HBH 1206,"Pittsburgh, Pennsylvania",Severnini
Fall 2023,,,,B2,MW,03:30PM,04:50PM,HBH 1005,"Pittsburgh, Pennsylvania",Severnini
Fall 2023,,,,C2,MW,05:00PM,06:20PM,HBH 1005,"Pittsburgh, Pennsylvania",Severnini
Fall 2023,,,,D2,M,06:30PM,09:20PM,HBH 2008,"Pittsburgh, Pennsylvania",Severnini
Fall 2023,94842,Programming R for Analytics,6.0,A1,R,06:30PM,09:20PM,HBH 2009,"Pittsburgh, Pennsylvania",Simko
Fall 2023,,,,Z2,TBA,,,TBA,"Pittsburgh, Pennsylvania",Simko
Fall 2023,94845,Smart Cities: Growth and Intelligent Transportation Systems,6.0,A2,R,06:40PM,09:30PM,HBH 2008,"Pittsburgh, Pennsylvania",Qian
Fall 2023,94854,Developing as a Leader,6.0,A2,T,06:30PM,09:20PM,HBH 1005,"Pittsburgh, Pennsylvania",Lassman
Fall 2023,,,,B1,T,06:30PM,09:20PM,HBH 1202,"Pittsburgh, Pennsylvania",Lassman
Fall 2023,94860,Regulation of Internet Edge Platforms,6.0,A1,TR,12:30PM,01:50PM,WEH 4625,"Pittsburgh, Pennsylvania",Sirbu
Fall 2023,94865,Data Analytics for Organizational Impacts,6.0,A2,TR,03:30PM,04:50PM,HBH 1004,"Pittsburgh, Pennsylvania",Escallon Barrios
Fall 2023,94866,Design Thinking,6.0,A1,TR,02:00PM,03:20PM,HBH 1206,"Pittsburgh, Pennsylvania",Goranson
Fall 2023,94867,Decision Analytics for Business and Policy,12.0,A,MWF,03:30PM,04:50PM,HBH 1204,"Pittsburgh, Pennsylvania",Zhang
Fall 2023,,,,B,MW,05:00PM,06:20PM,HBH 1204,"Pittsburgh, Pennsylvania",Zhang
Fall 2023,94870,Telling Stories with Data,6.0,A1,TR,03:30PM,04:50PM,HBH 1202,"Pittsburgh, Pennsylvania",Goranson
Fall 2023,,,,B2,TR,03:30PM,04:50PM,HBH 2009,"Pittsburgh, Pennsylvania",Goranson
Fall 2023,,,,C1,TR,09:30AM,10:50AM,HBH 1006,"Pittsburgh, Pennsylvania",Goranson
